Dish Name	Ingredients Used	Price	Time Consumed	Menu Group
FoodB_JECQG	paneer, broccoli, noodles, chicken	827.59	7	Beverage
FoodB_FFX39	milk, cream, flour, lentils	629.68	14	Starter
FoodB_UV5E0	cream, oregano, paneer, egg	118.93	12	Main Course
FoodB_NX9H7	yogurt, corn, chicken, capsicum	389.99	6	Starter
FoodB_0IO0S	carrot, corn, flour, onion	828.31	27	Main Course
FoodB_K84AI	capsicum, chicken, potato, cheese	855.33	21	Non-Veg
FoodB_VDUZ4	noodles, rice, corn, pepper	273.03	8	Dessert
FoodB_1UNLA	butter, basil, egg, flour	970.31	38	Combo
FoodB_NU692	cream, lentils, carrot, butter	418.07	26	Beverage
FoodB_OAZGU	onion, egg, spinach, basil	254.48	22	Non-Veg
FoodB_HGLH7	chicken, cheese, butter, cream	1044.75	31	Non-Veg
FoodB_6CEWK	yogurt, garlic, milk, carrot	417.43	22	Starter
FoodB_J7OUC	onion, egg, yogurt, flour	412.57	34	Main Course
FoodB_45QN1	tomato, paneer, flour, onion	1141.25	5	Non-Veg
FoodB_TC0JD	spinach, beef, egg, yogurt	444.8	45	Starter
FoodB_DFN8L	butter, pepper, corn, garlic	762.01	41	Veg
FoodB_BP61I	fish, chicken, egg, mushroom	680.43	41	Combo
FoodB_RXSP1	cheese, cream, fish, oregano	262.12	17	Dessert
FoodB_GD8BD	noodles, mushroom, carrot, tomato	1117.58	40	Combo
FoodB_2WLLN	onion, basil, cheese, potato	267.8	20	Starter
FoodB_QRT3G	cream, pepper, rice, fish	677.82	34	Veg
FoodB_EH4OQ	tomato, corn, paneer, yogurt	469.46	31	Starter
FoodB_ZSGEP	flour, pepper, fish, carrot	310.58	5	Starter
FoodB_EWQN4	paneer, flour, corn, onion	345.72	29	Non-Veg
FoodB_1CYM7	beef, egg, flour, fish	777.04	33	Non-Veg
FoodB_698TT	oregano, noodles, egg, butter	1041.27	28	Beverage
FoodB_E87V5	milk, chicken, flour, yogurt	661.22	30	Starter
FoodB_G7YRM	garlic, noodles, butter, paneer	614.5	24	Combo
FoodB_Q82JS	cheese, tomato, flour, rice	471.27	29	Non-Veg
FoodB_1W4YS	onion, fish, mushroom, beef	326.01	43	Veg
FoodB_294EJ	paneer, garlic, fish, mushroom	1177.26	40	Combo
FoodB_L7IUP	butter, noodles, paneer, corn	776	18	Dessert
FoodB_I06TI	onion, egg, mushroom, flour	214.66	22	Non-Veg
FoodB_FFPT1	pepper, egg, butter, flour	393.5	6	Beverage
FoodB_MSPG5	onion, milk, noodles, corn	148.45	19	Non-Veg
FoodB_NBHAB	butter, oregano, milk, tomato	986.39	42	Non-Veg
FoodB_9O0RY	spinach, noodles, cheese, butter	1145.07	17	Main Course
FoodB_ZHIAL	capsicum, garlic, chicken, basil	542.92	8	Veg
FoodB_7QX6O	basil, fish, rice, spinach	984.51	33	Combo
FoodB_W9LST	beef, broccoli, flour, cheese	825.13	16	Main Course
FoodB_SMVJX	paneer, mushroom, egg, onion	117.61	27	Starter
FoodB_4F1X5	spinach, egg, broccoli, tomato	231.65	22	Non-Veg
FoodB_KE1L2	basil, egg, fish, paneer	406.29	42	Combo
FoodB_UCARB	carrot, noodles, fish, milk	712.64	35	Starter
FoodB_YH4AE	yogurt, rice, milk, egg	412.84	24	Veg
FoodB_CMU0Q	cheese, flour, noodles, garlic	734.47	12	Beverage
FoodB_F0C5U	paneer, fish, garlic, mushroom	205.73	17	Dessert
FoodB_ZTFUQ	cheese, carrot, cream, yogurt	994.92	19	Combo
FoodB_KIRPT	onion, egg, chicken, cream	688.18	7	Main Course
FoodB_FNVYL	butter, beef, lentils, basil	453.79	7	Non-Veg
FoodB_CXPSY	corn, tomato, beef, pepper	758.05	5	Beverage
FoodB_BDL64	mushroom, egg, milk, noodles	571.17	40	Combo
FoodB_WBVWM	potato, flour, chicken, paneer	944.24	18	Combo
FoodB_52DKU	beef, fish, yogurt, butter	433.14	19	Beverage
FoodB_8WO88	paneer, rice, beef, yogurt	126.23	30	Beverage
FoodB_EMPE4	yogurt, garlic, corn, pepper	1064.85	24	Veg
FoodB_J6SO6	yogurt, paneer, onion, butter	471.57	24	Combo
FoodB_MR4LB	cheese, spinach, cream, onion	909.42	17	Non-Veg
FoodB_7EA61	corn, oregano, flour, potato	267.54	28	Non-Veg
FoodB_R3AWR	cream, fish, oregano, rice	1158.75	14	Combo
FoodB_AFQYP	flour, tomato, butter, corn	799.28	36	Dessert
FoodB_NVS8P	paneer, cream, milk, cheese	575.02	27	Starter
FoodB_QTXXV	oregano, rice, onion, paneer	293.49	38	Main Course
FoodB_B5BN9	carrot, pepper, mushroom, corn	156.65	12	Dessert
FoodB_Z5SD4	onion, yogurt, chicken, flour	442.37	14	Dessert
FoodB_HJ3AI	garlic, broccoli, paneer, tomato	594.6	21	Non-Veg
FoodB_H5K95	potato, butter, mushroom, onion	652.91	31	Non-Veg
FoodB_V4LCN	chicken, lentils, corn, tomato	623.4	18	Beverage
FoodB_T0O5Q	flour, potato, corn, carrot	720.76	22	Starter
FoodB_224K8	noodles, basil, yogurt, spinach	461.4	27	Main Course
FoodB_9FAXW	cream, noodles, butter, basil	448.79	16	Beverage
FoodB_5P2MR	spinach, yogurt, noodles, mushroom	654.66	22	Starter
FoodB_8E6OW	milk, fish, pepper, egg	242.42	15	Main Course
FoodB_C2G8W	corn, tomato, egg, beef	1197.24	19	Non-Veg
FoodB_JGMCG	milk, rice, beef, lentils	1190.81	20	Main Course
FoodB_MF3X2	oregano, lentils, cheese, potato	588.99	35	Non-Veg
FoodB_CFCQQ	basil, broccoli, flour, garlic	157.71	14	Non-Veg
FoodB_AA6GS	fish, capsicum, rice, noodles	155.67	39	Main Course
FoodB_F9MDD	broccoli, flour, beef, onion	990.99	17	Non-Veg
FoodB_R7QME	onion, butter, fish, milk	205.8	43	Dessert
FoodB_HBWTA	garlic, potato, mushroom, oregano	238.05	26	Dessert
FoodB_QMV22	noodles, paneer, flour, spinach	685.18	10	Main Course
FoodB_3B7QE	noodles, corn, lentils, basil	1035.82	42	Beverage
FoodB_CWLNN	tomato, lentils, carrot, noodles	622.66	7	Dessert
FoodB_MCRWU	broccoli, corn, chicken, butter	855.61	24	Combo
FoodB_ILZUH	garlic, carrot, flour, corn	1136.43	31	Combo
FoodB_LYGI8	tomato, garlic, cream, noodles	683.88	42	Veg
FoodB_GM67W	lentils, fish, tomato, cheese	1047.13	8	Starter
FoodB_RMMCM	yogurt, capsicum, corn, oregano	219.69	21	Beverage
FoodB_8P7AQ	onion, noodles, spinach, milk	614.33	14	Non-Veg
FoodB_7RR0M	tomato, noodles, cheese, butter	576.94	18	Starter
FoodB_DNGFQ	broccoli, mushroom, butter, chicken	644.52	15	Beverage
FoodB_SW1KW	milk, broccoli, onion, capsicum	163.18	6	Non-Veg
FoodB_XX3H3	basil, fish, butter, paneer	332.51	36	Non-Veg
FoodB_OMFRU	flour, carrot, basil, egg	109.7	42	Veg
FoodB_E0K7M	tomato, pepper, butter, cheese	1153.76	37	Beverage
FoodB_1OSPA	chicken, basil, egg, capsicum	1101.16	22	Combo
FoodB_OPVCI	spinach, milk, rice, lentils	782.97	9	Beverage
FoodB_4IMLN	milk, mushroom, tomato, onion	888.53	29	Veg
FoodB_67Z2P	fish, noodles, flour, pepper	450.08	15	Non-Veg
FoodB_W42LA	garlic, butter, basil, onion	764.58	12	Veg
FoodB_Q8P66	lentils, noodles, cheese, mushroom	355.94	10	Combo
FoodB_JN0CG	yogurt, capsicum, fish, tomato	888.62	45	Combo
FoodB_TKUCJ	butter, fish, chicken, noodles	207.32	9	Veg
FoodB_I5SW0	butter, garlic, onion, capsicum	195.66	45	Dessert
FoodB_G5K9R	pepper, chicken, yogurt, cream	449	39	Non-Veg
FoodB_YNHE3	broccoli, chicken, potato, garlic	685.87	41	Combo
FoodB_QCACE	mushroom, paneer, corn, spinach	805.11	7	Main Course
FoodB_DTZUK	potato, basil, paneer, chicken	684.52	5	Dessert
FoodB_D59UI	cheese, flour, oregano, carrot	693.31	26	Combo
FoodB_SK4MD	onion, yogurt, butter, beef	652.65	16	Veg
FoodB_XL595	carrot, spinach, yogurt, potato	782.02	17	Non-Veg
FoodB_9R1GC	broccoli, fish, cream, pepper	956.67	34	Non-Veg
FoodB_PJU53	potato, chicken, lentils, pepper	452.81	25	Beverage
FoodB_DFE6N	butter, milk, carrot, pepper	1055.24	34	Non-Veg
FoodB_IWW0D	corn, paneer, fish, cream	971.57	7	Beverage
FoodB_KFSRA	lentils, corn, rice, tomato	1093.38	35	Combo
FoodB_V7URN	flour, mushroom, yogurt, oregano	891.89	36	Dessert
FoodB_LJ8RO	capsicum, flour, rice, mushroom	1173.16	9	Dessert
FoodB_GJ932	beef, onion, paneer, chicken	211.8	33	Combo
FoodB_09TOU	yogurt, corn, potato, carrot	841.14	12	Veg
FoodB_6991C	carrot, egg, potato, spinach	930.21	14	Beverage
FoodB_UKBTV	egg, yogurt, spinach, rice	641.89	18	Combo
FoodB_A3500	egg, broccoli, oregano, cream	413.74	34	Starter
FoodB_3IND0	egg, tomato, lentils, cream	763.02	41	Non-Veg
FoodB_T3ALK	paneer, egg, potato, flour	955.38	17	Beverage
FoodB_DQE15	milk, paneer, corn, oregano	208.79	15	Dessert
FoodB_NQK93	cheese, capsicum, spinach, mushroom	627.5	27	Veg
FoodB_05TQG	cream, onion, flour, beef	768.04	21	Veg
FoodB_0FRX7	tomato, onion, noodles, cream	636.98	31	Non-Veg
FoodB_QMYKC	cheese, capsicum, egg, garlic	469.44	27	Veg
FoodB_371N4	onion, lentils, basil, yogurt	1158.69	40	Veg
FoodB_RDRY5	broccoli, cheese, potato, oregano	1042.42	8	Non-Veg
FoodB_65EK4	beef, pepper, fish, noodles	1045.14	33	Combo
FoodB_LAOBW	potato, rice, noodles, beef	1151.11	12	Non-Veg
FoodB_42VQ6	spinach, chicken, flour, basil	807.95	36	Dessert
FoodB_EXMPE	chicken, mushroom, yogurt, corn	1147.94	19	Dessert
FoodB_6KG3S	rice, corn, basil, pepper	636.28	41	Beverage
FoodB_T08L9	milk, egg, lentils, butter	569.98	6	Beverage
FoodB_5M1SF	spinach, corn, paneer, oregano	326.54	29	Veg
FoodB_R952V	spinach, carrot, milk, yogurt	263.42	38	Dessert
FoodB_NLO4E	potato, rice, fish, egg	444.78	27	Beverage
FoodB_HYY82	milk, rice, chicken, fish	249.53	10	Veg
FoodB_SDNOD	spinach, tomato, lentils, butter	380.87	26	Non-Veg
FoodB_ZKGUB	rice, flour, fish, basil	503.9	37	Veg
FoodB_LF16R	butter, pepper, flour, basil	747.64	8	Beverage
FoodB_RJIHY	potato, broccoli, garlic, oregano	450.52	13	Combo
FoodB_4TUJ9	lentils, fish, noodles, capsicum	474.61	16	Veg
FoodB_BHVT6	fish, tomato, paneer, garlic	476.52	17	Non-Veg
FoodB_K0H13	basil, capsicum, cheese, chicken	616.39	29	Veg
FoodB_H5YOG	yogurt, garlic, cream, tomato	1098.93	8	Dessert
FoodB_5EV8B	potato, cream, mushroom, basil	1086.75	42	Beverage
FoodB_C7HX0	flour, beef, oregano, yogurt	1153.78	31	Starter
FoodB_KKL44	capsicum, cream, corn, broccoli	591.36	35	Starter
FoodB_2TVKI	fish, paneer, pepper, onion	779.63	29	Dessert
FoodB_8C1QE	tomato, cream, cheese, onion	835.98	43	Starter
FoodB_0KMHP	carrot, flour, noodles, milk	1066.29	16	Combo
FoodB_3E4IQ	yogurt, flour, spinach, capsicum	827.88	20	Starter
FoodB_088NR	broccoli, butter, flour, cream	738.74	8	Beverage
FoodB_GKYR6	spinach, paneer, oregano, flour	600.18	38	Combo
FoodB_Y9WVY	noodles, spinach, corn, lentils	248.23	7	Combo
FoodB_5FYJI	carrot, basil, butter, flour	654.88	26	Non-Veg
FoodB_8US5C	butter, onion, garlic, corn	643.8	39	Main Course
FoodB_RRPGF	onion, capsicum, garlic, egg	327.3	12	Dessert
FoodB_0IG6H	butter, cream, pepper, onion	1130.18	8	Beverage
FoodB_AJNBO	milk, oregano, tomato, garlic	595.77	35	Main Course
FoodB_GHEPN	chicken, cheese, butter, flour	762.31	19	Main Course
FoodB_ZBSQC	capsicum, flour, chicken, rice	836.11	26	Combo
FoodB_6VB5I	spinach, fish, rice, butter	417.4	44	Combo
FoodB_COKPZ	pepper, lentils, egg, flour	744.98	36	Dessert
FoodB_INVP7	broccoli, basil, flour, garlic	884	12	Beverage
FoodB_T0MDM	corn, garlic, pepper, rice	106.37	21	Beverage
FoodB_75GB2	milk, butter, spinach, carrot	891.29	45	Combo
FoodB_NB8Y6	chicken, cream, beef, rice	320.99	23	Starter
FoodB_0XPCQ	yogurt, garlic, chicken, mushroom	1018.89	34	Main Course
FoodB_GBVQS	corn, butter, chicken, beef	542.13	33	Beverage
FoodB_5IUAX	corn, rice, broccoli, spinach	187.75	31	Combo
FoodB_NZS0V	cream, pepper, paneer, potato	1194.15	16	Veg
FoodB_69PG3	flour, oregano, mushroom, lentils	494.02	18	Non-Veg
FoodB_OBPIJ	potato, flour, tomato, pepper	415.69	25	Beverage
FoodB_37VNP	cream, garlic, butter, egg	440.16	8	Combo
FoodB_WS0XJ	onion, chicken, capsicum, basil	405.08	33	Main Course
FoodB_CGTL5	corn, chicken, basil, potato	1163.03	41	Beverage
FoodB_5XN9N	flour, carrot, oregano, cream	216.22	11	Beverage
FoodB_N88P4	pepper, mushroom, egg, yogurt	937.5	19	Veg
FoodB_69WSL	carrot, paneer, mushroom, capsicum	285.05	9	Beverage
FoodB_3NGFH	corn, flour, noodles, mushroom	601.8	25	Veg
FoodB_1M1ZZ	rice, basil, paneer, egg	792.66	8	Beverage
FoodB_OQ9GZ	garlic, tomato, yogurt, cream	1006.6	41	Main Course
FoodB_QVR4U	tomato, mushroom, chicken, cheese	908	11	Main Course
FoodB_XMPQQ	spinach, mushroom, capsicum, noodles	517.1	12	Main Course
FoodB_V0BB1	noodles, yogurt, milk, rice	694.4	43	Non-Veg
FoodB_EV4Y1	mushroom, beef, chicken, broccoli	1165.01	38	Starter
FoodB_VIVRT	egg, oregano, spinach, potato	391.16	32	Veg
FoodB_0VAMX	flour, corn, lentils, chicken	1153.29	18	Combo
FoodB_JBV82	garlic, egg, cream, corn	313.07	36	Main Course
FoodB_CI0PC	onion, capsicum, garlic, cheese	1023.95	34	Veg
FoodB_U22T2	cream, yogurt, capsicum, spinach	248.21	42	Veg
FoodB_NIGMG	oregano, broccoli, rice, milk	1088.7	5	Beverage
FoodB_PISF9	fish, flour, beef, tomato	381.99	27	Beverage
FoodB_6Y92H	fish, noodles, yogurt, paneer	553.35	23	Starter
FoodB_UPXZB	beef, capsicum, potato, chicken	623.6	24	Combo
FoodB_6XGWG	chicken, basil, cream, pepper	493	8	Dessert
FoodB_REE1J	fish, flour, oregano, noodles	607.61	19	Veg
FoodB_WJ1QS	onion, potato, yogurt, mushroom	1070.38	7	Starter
FoodB_FJ4VH	mushroom, capsicum, corn, carrot	513.79	44	Dessert
FoodB_C74DG	milk, flour, carrot, potato	883.1	17	Combo
FoodB_VCFQ2	lentils, pepper, yogurt, tomato	398.94	11	Veg
FoodB_LB61H	cream, corn, broccoli, basil	521.64	10	Non-Veg
FoodB_49AOY	lentils, pepper, corn, spinach	848.51	14	Combo
FoodB_HARXU	paneer, beef, flour, yogurt	579.88	33	Combo
FoodB_I5ETE	potato, broccoli, rice, noodles	176.4	12	Veg
FoodB_WWGK8	noodles, egg, butter, pepper	806.62	35	Non-Veg
FoodB_6DZCE	yogurt, spinach, potato, fish	916.15	30	Non-Veg
FoodB_G97QK	flour, cream, tomato, onion	1037.75	9	Starter
FoodB_VIQ2N	tomato, cheese, chicken, capsicum	956.38	33	Beverage
FoodB_PE2VE	flour, beef, lentils, onion	914.89	15	Combo
FoodB_CI0NG	carrot, chicken, pepper, garlic	391.99	39	Veg
FoodB_VEEUG	pepper, capsicum, broccoli, chicken	366.4	21	Dessert
FoodB_A2RSI	yogurt, carrot, broccoli, garlic	861.27	24	Combo
FoodB_47F58	basil, fish, butter, mushroom	311.6	39	Combo
FoodB_UEWO1	garlic, milk, broccoli, capsicum	145.85	14	Non-Veg
FoodB_MPOG9	tomato, yogurt, spinach, fish	838.53	27	Veg
FoodB_V07C8	tomato, potato, pepper, carrot	337.79	42	Non-Veg
FoodB_K3LJD	cream, chicken, corn, rice	196.45	9	Combo
FoodB_C0LX6	tomato, basil, carrot, rice	201.08	20	Veg
FoodB_LTSXD	rice, onion, noodles, mushroom	704.85	5	Main Course
FoodB_YONBB	chicken, garlic, yogurt, carrot	143.27	14	Main Course
FoodB_8SPMD	basil, fish, mushroom, lentils	392.16	33	Starter
FoodB_5PZ12	noodles, mushroom, capsicum, spinach	947.75	18	Dessert
FoodB_LW11Z	rice, mushroom, yogurt, onion	267.16	29	Non-Veg
FoodB_RR5RW	pepper, oregano, butter, spinach	658.5	27	Non-Veg
FoodB_10Q8N	oregano, yogurt, potato, corn	720.25	42	Dessert
FoodB_1O8FU	milk, egg, pepper, chicken	806.94	26	Starter
FoodB_L7QLK	potato, flour, noodles, capsicum	859.37	16	Non-Veg
FoodB_HIEWK	noodles, onion, garlic, corn	992.35	12	Main Course
FoodB_B8V1Y	rice, noodles, lentils, paneer	304.08	7	Non-Veg
FoodB_ARF95	butter, rice, noodles, milk	1173.23	40	Starter
FoodB_DLCRI	potato, chicken, oregano, noodles	658.09	18	Beverage
FoodB_QWVYF	oregano, rice, cream, milk	568.7	11	Dessert
FoodB_KPUPX	corn, lentils, capsicum, cheese	675.53	15	Dessert
